ts_unix,pod,cpu_m,mem_mi
1786048887,processor-86bcb8fdc5-8lbsm,3,33
1786048892,processor-86bcb8fdc5-8lbsm,3,33
1786048898,processor-86bcb8fdc5-8lbsm,3,33
1786048903,processor-86bcb8fdc5-8lbsm,3,33
1786048908,processor-86bcb8fdc5-8lbsm,3,33
1786048914,processor-86bcb8fdc5-8lbsm,3,33
1786048919,processor-86bcb8fdc5-8lbsm,174,34
1786048924,processor-86bcb8fdc5-8lbsm,174,34
1786048931,processor-86bcb8fdc5-8lbsm,321,35
1786048936,processor-86bcb8fdc5-8lbsm,321,35
1786048942,processor-86bcb8fdc5-8lbsm,321,35
1786048947,processor-86bcb8fdc5-8lbsm,125,35
1786048947,processor-86bcb8fdc5-gv7ph,106,34
1786048952,processor-86bcb8fdc5-8lbsm,125,35
1786048952,processor-86bcb8fdc5-gv7ph,106,34
1786048957,processor-86bcb8fdc5-8lbsm,125,35
1786048957,processor-86bcb8fdc5-gv7ph,106,34
1786048962,processor-86bcb8fdc5-8lbsm,153,35
1786048962,processor-86bcb8fdc5-gv7ph,189,34
1786048968,processor-86bcb8fdc5-8lbsm,153,35
1786048968,processor-86bcb8fdc5-gv7ph,189,34
1786048973,processor-86bcb8fdc5-8lbsm,153,35
1786048973,processor-86bcb8fdc5-gv7ph,189,34
1786048979,processor-86bcb8fdc5-8lbsm,186,35
1786048979,processor-86bcb8fdc5-gv7ph,194,35
1786048984,processor-86bcb8fdc5-8lbsm,186,35
1786048984,processor-86bcb8fdc5-gv7ph,194,35
1786048989,processor-86bcb8fdc5-8lbsm,158,35
1786048989,processor-86bcb8fdc5-gv7ph,124,35
1786048989,processor-86bcb8fdc5-njq8n,298,34
1786048994,processor-86bcb8fdc5-8lbsm,158,35
1786048994,processor-86bcb8fdc5-gv7ph,124,35
1786048994,processor-86bcb8fdc5-njq8n,298,34
1786049000,processor-86bcb8fdc5-8lbsm,158,35
1786049000,processor-86bcb8fdc5-gv7ph,124,35
1786049000,processor-86bcb8fdc5-njq8n,298,34
1786049005,processor-86bcb8fdc5-8lbsm,137,35
1786049005,processor-86bcb8fdc5-gv7ph,145,35
1786049005,processor-86bcb8fdc5-njq8n,132,34
1786049010,processor-86bcb8fdc5-8lbsm,137,35
1786049010,processor-86bcb8fdc5-gv7ph,145,35
1786049010,processor-86bcb8fdc5-njq8n,132,34
1786049015,processor-86bcb8fdc5-8lbsm,137,35
1786049015,processor-86bcb8fdc5-gv7ph,145,35
1786049015,processor-86bcb8fdc5-njq8n,132,34
1786049021,processor-86bcb8fdc5-8lbsm,155,35
1786049021,processor-86bcb8fdc5-gv7ph,160,35
1786049021,processor-86bcb8fdc5-njq8n,163,34
1786049026,processor-86bcb8fdc5-8lbsm,155,35
1786049026,processor-86bcb8fdc5-gv7ph,160,35
1786049026,processor-86bcb8fdc5-njq8n,163,34
1786049032,processor-86bcb8fdc5-8lbsm,155,35
1786049032,processor-86bcb8fdc5-gv7ph,160,35
1786049032,processor-86bcb8fdc5-njq8n,163,34
1786049037,processor-86bcb8fdc5-8lbsm,141,35
1786049037,processor-86bcb8fdc5-gv7ph,141,35
1786049037,processor-86bcb8fdc5-njq8n,133,34
1786049043,processor-86bcb8fdc5-8lbsm,141,35
1786049043,processor-86bcb8fdc5-gv7ph,141,35
1786049043,processor-86bcb8fdc5-njq8n,133,34
1786049048,processor-86bcb8fdc5-8lbsm,141,35
1786049048,processor-86bcb8fdc5-gv7ph,141,35
1786049048,processor-86bcb8fdc5-njq8n,133,34
1786049053,processor-86bcb8fdc5-8lbsm,111,35
1786049053,processor-86bcb8fdc5-gv7ph,115,35
1786049053,processor-86bcb8fdc5-njq8n,104,34
1786049059,processor-86bcb8fdc5-8lbsm,111,35
1786049059,processor-86bcb8fdc5-gv7ph,115,35
1786049059,processor-86bcb8fdc5-njq8n,104,34
1786049064,processor-86bcb8fdc5-8lbsm,111,35
1786049064,processor-86bcb8fdc5-gv7ph,115,35
1786049064,processor-86bcb8fdc5-njq8n,104,34
1786049069,processor-86bcb8fdc5-8lbsm,139,35
1786049069,processor-86bcb8fdc5-gv7ph,141,35
1786049069,processor-86bcb8fdc5-njq8n,141,34
1786049074,processor-86bcb8fdc5-8lbsm,139,35
1786049074,processor-86bcb8fdc5-gv7ph,141,35
1786049074,processor-86bcb8fdc5-njq8n,141,34
1786049080,processor-86bcb8fdc5-8lbsm,144,35
1786049080,processor-86bcb8fdc5-gv7ph,142,35
1786049080,processor-86bcb8fdc5-njq8n,146,34
1786049086,processor-86bcb8fdc5-8lbsm,144,35
1786049086,processor-86bcb8fdc5-gv7ph,142,35
1786049086,processor-86bcb8fdc5-njq8n,146,34
1786049091,processor-86bcb8fdc5-8lbsm,144,35
1786049091,processor-86bcb8fdc5-gv7ph,142,35
1786049091,processor-86bcb8fdc5-njq8n,146,34
1786049097,processor-86bcb8fdc5-8lbsm,157,35
1786049097,processor-86bcb8fdc5-gv7ph,142,35
1786049097,processor-86bcb8fdc5-njq8n,160,34
1786049102,processor-86bcb8fdc5-8lbsm,157,35
1786049102,processor-86bcb8fdc5-gv7ph,142,35
1786049102,processor-86bcb8fdc5-njq8n,160,34
1786049108,processor-86bcb8fdc5-8lbsm,157,35
1786049108,processor-86bcb8fdc5-gv7ph,142,35
1786049108,processor-86bcb8fdc5-njq8n,160,34
1786049113,processor-86bcb8fdc5-8lbsm,254,35
1786049113,processor-86bcb8fdc5-gv7ph,241,35
1786049113,processor-86bcb8fdc5-njq8n,224,35
1786049118,processor-86bcb8fdc5-8lbsm,254,35
1786049118,processor-86bcb8fdc5-gv7ph,241,35
1786049118,processor-86bcb8fdc5-njq8n,224,35
1786049123,processor-86bcb8fdc5-8lbsm,254,35
1786049123,processor-86bcb8fdc5-gv7ph,241,35
1786049123,processor-86bcb8fdc5-njq8n,224,35
